étoile,commentaire
2,"Comme écrit dans le titre, les Adilettes sont au moins 1-2 tailles trop petites. Ils sont également coupés si serrés que vous pouvez à peine y mettre le pied. Livraison depuis Amazon et échange comme d'habitude rapide et simple ! D'où 2 étoiles"
5,"Bon ajustement malgré le cou-de-pied haut! Plastique très souple, la matière est bonne. La taille correspond à la spécification. Le vendeur a respecté le délai de livraison."
5,"Reçu en 1 jour, colis bien scellé et chaussons ok ! Je recommande également de prendre 1 numéro supplémentaire. Je porte habituellement du 41 mais j'ai fait du 42 et c'est parfait !"
5,"Belles pantoufles prises pour mon fils autour de la maison, le nombre est bon et elles vont bien. Il les aimait beaucoup."
5,"Ils sont très confortables, rembourrés. A 41 il faut prendre le 40.5. Je les recommande, ils sont parfaits"
2,"Elles sont très petites et la bride est très très serrée.Je fais du 38 et en taille 39 je n'ai même pas pu mettre la moitié de mon pied.Mais la qualité est très bonne et l'envoi, le retour et le remboursement de la le prix d'achat s'est déroulé sans aucun problème donc mieux vaut commander 2 tailles au dessus pour être en sécurité"
1,J'ai commandé deux fois la version noire à rayures blanches adultes et j'ai eu le modèle enfant (adilette Aqua k). J'ai dû retourner car la taille ne correspondait pas.
5,"Jolie pantoufle de plage. Léger, confortable et belle nouvelle couleur. Arrivé en très peu de temps."
3,Produit non conforme à la taille j'ai un 44/5 j'ai acheté un 47 et il taille bien
5,Je me demande juste ce qui doit être de plus en plus cher à ce sujet ;-(
5,Super Fit… Classe
5,"Eh bien, que dire d'autre sur les Adilettes ? Classique! Fit, sont confortables et remplissent leur fonction de pantoufles/pantoufles."
4,"Elles s'habillent peu, optez pour un numéro supplémentaire ! En tout cas un excellent produit, assez amortissant, très bon rapport qualité prix !"
1,Très beaux chaussons mais la bande est très très très serrée.
1,"... à mon avis les chaussons ne sont pas d'origine, j'ai encore une autre paire d'adidas et elles ne nous ressemblent pas du tout 🤨🤨🤨 j'ai des doutes sur l'originalité"
5,Ils sont très confortables et pratiques à utiliser. Ils ont la particularité de sécher très rapidement
3,"J'ai déjà commandé 3 tailles plus grandes et vous devriez. Ça me parait un peu ""faux"" mais bon."
4,"Il faut prendre un numéro supplémentaire pour ceux qui ont une plante large, je les ai pris pour ma fille et ils sont un peu étroits... mais ça reste un excellent produit"
5,Acheté pour mon fils et il pense qu'ils sont super et confortables. Ça veut dire quelque chose car il n'est pas facilement satisfait 😃
5,Produit conforme à la description. Confortable. Je porte normalement du 37 et j'ai pris un 37 qui me va cependant légèrement. Je recommande donc de prendre un numéro de plus.
5,"Expédier avec GLS n'est pas bon ! Le produit est fantastique !, léger, confortable, pour une utilisation à la plage ou à la maison et même la promenade est très bien ! Je recommande à tout le monde"
3,"Les pantoufles ont une coupe décidément petite, généralement je fais 38 / 38,5 bien qu'ayant pris 39, elles se sont avérées petites. Le retour est soumis à des frais : 8€ et comme il s'agit d'un produit qui coûte 19€, ce n'est pas la peine de les échanger en cadeau."
3,Très agréable et confortable mais ils taillent un peu juste. J'ai dû en acheter des plus gros.
3,"Nous avons commandé ces pantoufles deux fois, dans des tailles différentes, nous avons dû renvoyer les deux car elles étaient trop petites."
5,avec adidas vous ne vous trompez jamais en achetant pour mon fils et ils sont vraiment beaux top !!!
5,"Selon les autres commentaires, j'ai commandé une taille au-dessus. Par conséquent, la chaussure s'adapte très bien et est extrêmement confortable."
4,Ce sont les chaussons du moment. Conseiller!
4,"Produit conforme à la description, livraison rapide, très satisfait"
5,"Très belle taille juste, seulement je ne suis pas habitué à ce type de caoutchouc je le trouve trop dur et inconfortable"
5,"Produit confortable, ne fait pas transpirer le pied et robuste"
4,résistant et confortable
5,Le plus confortable .. la mousse à mémoire de forme fonctionne très bien .. Enfin une paire pour battre le cloudfoam ..
5,"Belles, de bonne taille, confortables, elles se nettoient rapidement !"
2,"Une chaussure confortable et de bonne qualité. Collection seulement 2 étoiles parce que ces chaussures puent tellement après 3 semaines de port occasionnel pour la douche et le bain qu'elles appartiennent à la poubelle. On s'en plaint de toute façon, parce que ça ne peut pas être normal."
3,"Juste et confortable, mais les bandes ont commencé à se décoller peu de temps après que j'ai commencé à les utiliser"
3,Beau produit mais taille petit
3,Belles chaussures mais très étroites et trop petites
4,"La qualité du produit est bonne, mais j'ai dû les retourner car la taille est trop petite, au moins deux tailles (j'ai pu faire le retour sans problème)"
3,"J'attendais plus d'un produit Adidas. Le chausson taille assez grand, le matériau n'est pas non plus de la plus haute qualité, l'ajustement est rigide et n'accompagne pas le pas."
2,"Même si on sait que les pointures d'Adidia sont un peu particulières, ces chaussons sont tellement minuscules que c'est assez bizarre. Malheureusement, j'ai oublié le fait que les retours de ce vendeur sont soumis à des frais. Je ne commanderais plus ici."
4,"J'ai commandé en fonction de la pointure de mes anciennes Adilettes, elles sont encore assez serrées sur mes pieds, on verra..."
1,"Beaucoup trop serré, retour en arrière."
4,"Belle Adilette élégante. Veuillez commander une taille plus grande que votre propre pointure, sinon elle sera définitivement trop petite !"
5,"J'ai adoré qu'ils s'adaptent à mon pied, je l'ai mince et j'avais peur qu'ils soient larges. Ils ne pèsent rien et comme ils sont tous faits du même matériau, ils peuvent se mouiller sans aucun problème. Très heureux."
3,"Chaussons trop petits, j'avais commandé un 39, j'ai eu un 38. Malheureusement je n'ai pas pu le retourner car mon fils a cassé la boite. je ne recommande pas"
5,J'ai beaucoup aimé la taille est correcte et la matière est bonne. Je répéterais.
5,"Super top De plus, contrairement aux basiques, ceux-ci ont la tige en tissu plus doux et le bas n'est pas en plastique"
5,"TRÈS BEAU ET CONFORTABLE.JE PORTE 44,5 ET J'AI PRIS 46 ET ILS ONT RAISON. REGARDER LE NOMBRE."
2,Je les ai rendues inconfortables : elles ont des semelles trop épaisses
4,"Excellentes pantoufles, originales et avec une excellente coloration. Je recommande de prendre une demi-taille supplémentaire. Ils sont une demi-taille plus petits"
5,Achetez-les plutôt pour 10 € de plus et vivez une expérience BEAUCOUP plus confortable que les tongs ordinaires. Utilisez-les tous les jours. Nous recommandons!
3,"Ok les chaussures. J'aurais probablement dû acheter des chaussures faites d'une substance respirante et confortable plus naturelle. Il y a un bon rembourrage, c'est juste le tissu dont ils sont faits qui dérange personnellement mon mari."
4,bonne finition ... parfaitement conforme au produit .. Je recommande de les prendre une taille plus grande que la vôtre
5,"La chaussure a fière allure, est confortable et s'adapte parfaitement."
1,"J'ai une usine de 43,5 \ 44. J'ai acheté un 46 et la multiprise est très petite."
1,"Je pensais dépenser quelques euros de plus et acheter de ""bonnes"" pantoufles de marque... ce n'était probablement rien... les pantoufles sont de largeurs différentes. B-Ware ???"
5,"Le produit est arrivé en excellent état. Les pantoufles sont très confortables, mais pour moi, qui ai une plante large et un col haut, j'ai pris quelques numéros de plus et elles vont bien."
1,"Produit que je ne pense pas être d'origine, très médiocre et très différent d'un modèle que j'ai dans la maison d'origine"
5,"J'ai commandé les pantoufles pour mon fils. Ils s'adaptent parfaitement. Cependant, mon fils est étroit et a les pieds étroits. Sinon je commanderais une taille plus grande."
4,"Article parfait tant au niveau des matières que de l'originalité, le seul conseil est petit, alors optez pour un numéro supplémentaire !"
4,"Super pantoufles, mais extrêmement petites !!"
5,"Si vous avez un cou-de-pied haut ou un pied large, ce produit n'est pas pour vous."
1,"Il n'y a pas de boîte ni de bon emballage. Les pantoufles Adidas sont livrées uniquement en plastique Amazon, sans aucun emballage adidas ou Amazon."
5,"Ils sont très cool et très confortables, ils taillent mal, j'ai pris un demi-numéro de plus,"
5,"Confortable, résistant et économique"
4,"Chaussons achetés pour la maison, comme sur la photo. Je pensais que la matière était un peu plus douce, la bande me serre un peu."
5,Des toboggans très confortables ! Ils ont fière allure et sont plus confortables que les modèles normaux car ils ont un coussin rembourré sur le cou-de-pied.
1,Taille très petit et a également été livré 2 tailles trop petites
1,"Une vraie merde, ça sent mauvais car ça doit être mouillé là où ça rejoint la bande supérieure avec la plante et ça rend l'odeur insupportable, je les ai lavés deux fois dans la machine à laver et l'odeur ne disparaît même pas"
5,prenez une taille plus grande si vous n'avez pas les pieds étroits
2,Trop petit .. au moins deux tailles plus grandes doivent être prises
5,Qualité et bon prix. Très content de cet achat
3,"Convient uniquement aux pieds étroits. J'ai commandé cette chaussure une taille plus grande et je ne pouvais toujours pas entrer correctement sans tout ce pressage.Ensuite, il y avait les frais de colis pour l'expédition de retour.La semelle intérieure était agréable et douce."
5,Hyper confortable !!! J'ai commandé les chaussures de bain pour mon fils et ma compagne
5,"Tout comme décrit, délais de livraison rapides très pratiques"
3,S'avère très petit. Est-ce que quelque chose pour les pieds étroits qui ont un cou-de-pied légèrement plus haut devrait le laisser directement avec la commande. Je recommande de prendre le classique adiletten.
5,"Tout parfait, il n'est arrivé que le lendemain de la date garantie, peut-être pour une grève"
2,Je me suis déformé au soleil... ça ne devrait pas arriver avec des pantoufles d'été
4,"Les adilettes sont un classique. Ce modèle taille un peu petit, alors commandez une taille au-dessus. La couleur rouge brille magnifiquement et les chaussons sont très confortables. Seulement, ils sont assez glissants lorsqu'ils sont mouillés, donc pour moi, seulement des chaussures décontractées au lieu de tongs."
5,"Je les utilise depuis de nombreuses années, c'est mon 3ème achat Cloud Foam + Rocks"
4,Confortable. Magnifique. Excellent pour une utilisation dans la piscine/douche
5,Très bon produit et aussi très confortable
5,Très confortable grâce à la semelle souple. J'ai marché avec pendant toutes les vacances .... peut être recommandé ...
