étoile,commentaire
5,"+ Très confortable (pas seulement la coupe, mais aussi la semelle) + belle apparence + s'adapte comme prévu + agréable et aéré en été + l'original est blanc, vous pouvez donc voir la saleté plus rapidement. Vous ne pouvez pas aussi bien vous débarrasser de cette saleté si vous nettoyez les chaussures.Dans l'ensemble, 5 étoiles"
4,"Les chaussures sont confortables aussi bien pour la marche que pour la course, elles sont légèrement surélevées. Ils s'adaptent parfaitement, vous devriez donc également essayer le nombre le plus élevé. Le seul défaut est que le matériau semble mince, à mon avis, ils s'usent facilement s'ils sont utilisés fréquemment. Prix ​​Amazon pas cher par rapport aux magasins"
5,Bon produit. Prenez un numéro supplémentaire.
5,Super confortable pour un prix acceptable j'ai commandé en plusieurs couleurs
5,"Parfait, après avoir lu d'autres avis, j'ai pris une demi-taille au-dessus de ce que je fais normalement, ils me vont parfaitement"
5,Chaussure très confortable mais très légère. Uniquement au printemps et en été.
4,Le mari les déteste. Il est un peu pointilleux. Ils ont dit qu'ils étaient trop étroits et pas fidèles à la taille.
5,"Les nikes les plus confortables que j'ai apportées depuis un moment, je n'ai même pas eu besoin de les porter, des chaussures super confortables!"
5,"Rien à dire sur la qualité et le service NIKE est toujours nike. Faites attention à la taille, mon partenaire et moi portons une taille au-dessus comme d'autres modèles d'autres marques. Pour les utilisateurs de Soucony, prenez le numéro de modèle Jazz et le tour est joué."
5,Confortable! Ajustement parfait! Une belle chaussure et très légère.
4,"L'apparence est excellente, la matière aussi, seule la pointure ""réelle"" est trop petite. Commandez une taille plus grande et elles conviendront."
3,Taille petit
5,Baskets Nike très confortables. Achètera à nouveau. A++
5,"pas un grand soutien pour la voûte plantaire de mon pied, mais comme le dit le titre. AF confortable"
5,"Les chaussures sont en quelque sorte serrées, vous devez donc les desserrer un peu. Ce sont ma quatrième paire de nikes tanjun, et je me sens comme les autres. Ces chaussures donneront un ressort supplémentaire à votre démarche. Je recommande totalement ces chaussures si vous travaillez 8 heures + par jour."
5,"EXCELLENT VENDEUR ..... EXPÉDITION RAPIDE, BELLES CHAUSSURES NIKE,,,, EXCELLENTE QUALITÉ ....... MERCI"
5,"Chaussure très confortable, légère, enveloppante et douce. Résistant et pratique. Parfait pour tous les jours. Pour la course j'ai trouvé la semelle trop peu amortissante, mais pour la gymnastique ou la marche c'est parfait."
5,Grande chaussure. Je l'ai racheté plusieurs fois.
5,Mieux vaut choisir un nombre entier 1/2 plus grand. Sinon bonne et légère chaussure. Peut aussi se porter à l'intérieur grâce à la semelle blanche.
5,"Très bonne qualité, très léger et confortable, durable comme on peut s'y attendre de Nike."
5,"Très belle chaussure, malheureusement trop petite."
1,Ce sont certaines des chaussures les plus inconfortables que j'ai jamais portées
4,"Confortables pour l'été, respirantes, mais elles sont synthétiques."
5,Belles baskets confortables
5,Mieux vaut commander une taille au dessus sinon très bien
5,Très confortable je le porte au travail et en marchant.
5,"Je les ai achetés pour mon copain, et il les adore ! Il les porte tout le temps et ils lui vont très bien. Très stylé! Il a dit qu'il porte toujours une taille 11, donc c'est ce que j'ai acheté, et ils vont parfaitement."
4,"Très confortable et coupe fidèle à la taille. Malheureusement, on m'a envoyé la mauvaise couleur et j'ai dû retourner."
4,Bien
5,Le plus confortable de ma vie et très cool
5,"achetés il y a 2 ans, ils étaient toujours en bon état. re commandé juste pour avoir très confortable et léger."
5,Ce produit est très confortable pendant la course. Je suis très satisfait de ce produit.
5,Tout parfait !!!
5,C'est confortable mais c'est un peu cher... ça doit être autour de 2000 roupies.
5,"Eh bien, cette chaussure est tout simplement géniale pour le prix! J'ai déjà la deuxième paire de cette variété et je suis tout simplement ravie ! La seule chose que je n'ai jamais eue auparavant, c'est que vous avez besoin d'une chaussure une ou deux pointures plus grandes ! Donc j'ai normalement une taille 42-43 et j'aurais besoin d'une taille 44 ! Livraison comme toujours rapide comme l'éclair !!!"
5,Je suis très satisfait. Ce fut un plaisir.
5,"Incroyablement fier et heureux de ces chaussures. Trois mots : déballer, s'habiller, commencer à marcher... ils vont comme un gant. Pas de pression, pas de frottement et pas de rétrécissement comme avec d'autres baskets. Juste parfait!!!"
5,"Pour moi, ce sont les baskets les plus confortables que j'ai pu et existent et elles sont très décontractées, un très bon produit."
4,pas cher et facile à porter
5,"Tous ceux qui connaissent Nike savent que vous devez commander une taille plus grande. Je n'ai rien de mal avec la chaussure. Ils sont légers, confortables et agréables à marcher"
4,"Un peu petit, mais en forme. Très léger, comme une pantoufle, confortable comme une basket rotative mais peut ne pas être porté au quotidien."
5,Confort de port élevé à un prix acceptableCommandé plusieurs couleurs directement
5,Chaussure très légère et confortable. Confortable à porter.
5,"En tant que danseuse, je cherchais des chaussures dans lesquelles je puisse bouger et que je puisse porter pour les cours de hip-hop, et celles-ci sont absolument parfaites pour ça ! Elles sont très légères et idéales pour courir, sauter et bien sûr danser. Je recommande à 100% ces chaussures."
5,Chaussures en parfait état et grande disponibilité du vendeur pour numéro de retour / changement de couleur.
4,Mon copain aime ses nouvelles chaussures et les utilise comme chaussures de tous les jours
4,"Très léger et facile à porter. Il peut ne pas avoir la durabilité. Je ne les ai portées que 45 fois, alors que va-t-il se passer ensuite ?"
5,Ces baskets sont parfaites pour mon mari.
5,Je les utilise quotidiennement et ils sont légers et respirants.
3,Marque sympa et cool mais quand il pleut tout est mouillé et en hiver on ne peut pas l'utiliser
4,"Il est très léger et confortable à porter, la couleur est encore meilleure en vrai et la chaussure est une bonne affaire pour le prix. Je ne peux que le recommander."
4,Chaussure confortable.
5,"Des chaussures de course incroyables fortement recommandées et je suggère fortement de toujours prendre une chaussure de course 1 taille de plus que la vôtre, elle sera plus confortable"
5,"Ajoutez une demi-taille à ce dont vous pensez avoir besoin, ils taillent juste un peu petit. Bonne qualité et confortable cependant."
5,"J'en ai une paire pour femmes et elles sont belles, confortables et légères. Mon mari a des problèmes avec différents entraîneurs et ceux-ci lui vont comme un gant ! Recommandé. Ma fille a également acheté une paire! Tant qu'on ne va pas tous se promener ensemble 🤔🤔"
5,"Chaussures très confortables, elles sont livrées dans la boîte d'origine comme elles seraient livrées en magasin. Concernant la pointure, dans mon cas, selon le modèle de chaussures, j'ai un 39 ou un 40, dans ce modèle en particulier il me fallait un 40. Si vous avez un pied un peu large comme moi, vous remarquerez que les premiers jours ils sont un peu serré (pas trop) mais comme ils sont en tissu, ils se donnent un peu et s'adaptent au pied."
4,"Super baskets, très confortables et légères. Je les ai vus dans les magasins de la ville mais ils ne les font pas dans des tailles pour hommes, j'ai été surpris de trouver la taille 11 en ligne. Superbes baskets à la mode, juste un peu trop chères."
5,"Le meilleur du confort, rapport qualité prix. Dommage qu'ils ne soient plus fabriqués."
4,Très confortable
5,La mesure et l'ajustement sont parfaits. Il est doux et confortable à porter.
5,Peut exécuter une taille 1/2 plus petite que l'étiquette. Très confortable et léger. A du style pour les baskets. Comme un joli chien qui a bien tourné.
5,"Les baskets sont belles et elles sont également arrivées le lendemain de leur commande. Tout est parfait, rien à redire !"
5,Mon mari est absolument ravi.
1,"La qualité de ces chaussures n'est pas très bonne, malheureusement les premières fissures apparaissent déjà après 1 mois. Sinon bonne coupe et confortable."
5,Tout était parfait
5,Portez les chaussures sur le tapis roulant Bon amorti. Portez bien
5,Confortable pour une utilisation quotidienne.
5,"Bonne matière, douce, coupe parfaite, très confortable,"
4,Nous avons l'air trop serrés comme des enfants
5,Idéal pour la salle de sport
5,"Je les ai achetés pour ma petite amie, elle les adore et dit qu'ils sont très confortables."
5,"Ses chaussures sont arrivées à l'heure et ce sont de vraies choses, pas de contrefaçons, c'est ma deuxième paire, j'utilise beaucoup ces chaussures pour m'entraîner et courir, elles tiennent très bien."
4,Livraison parfaite plus tôt que prévu. Tout est correct.
5,"Je commanderai une taille plus large sur la prochaine ligne, mais elles vont bien avec un jean"
5,"Salut.très confortablement, style et agréable."
5,Confortable et le prix est juste aussi
5,Je l'ai acheté en deux couleurs. Aimer
5,"Les chaussures sont comme prévu très confortables, donc super. Mais courez petit"
5,Les chaussures sont très légères et faciles à porter.
4,Bonnes chaussures
5,Pour l'été pour moi le meilleur de tous les temps
5,Parfait pour toute activité.
5,Grande chaussure de marche
3,"Veuillez noter qu'ils taillent très petit, commandez une taille plus grande"
5,Ajustement parfait et belle apparence
5,"c'est ce que je cherchais, y compris la couleur, ils serviront ce printemps pour de belles balades"
4,Bonne qualité doux jours confortables et très bon
4,Excellent. J'ai déjà eu deux autres paires
5,les chaussures sont juste super
5,s'avère plus petit
3,Belles chaussures mais ne conviennent pas à celles qui ont une semelle large
5,"Que puis-je dire. Nike non... C'est tout simplement génial. Mon mari adore les chaussures, il les porte partout, que ce soit juste pour une promenade ou ou ou... super"
